,kNN,SVM,Gaussian-NB,LDA
RlfF,0.9293617021276596,0.9693617021276595,0.9587234042553192,0.96
MSurf,0.9093617021276595,0.9493617021276596,0.9787234042553192,0.9293617021276596
MI,0.9199999999999999,0.98,0.9693617021276595,0.9093617021276595
RFGini,0.9493617021276596,0.98,0.9693617021276595,0.9093617021276595
RFEtry,0.96,0.9787234042553192,0.9587234042553192,0.9293617021276596
OA,0.9493617021276596,0.98,1.0,0.96
